14.55985 53.44687 10
19.83462 50.03942 210
5.23517 52.20357 11
12.40040 54.34798 9
6.81177 51.22378 42
12.01363 57.69533 77
18.77358 54.08838 32
20.61447 52.05340 139
18.91830 50.95880 249
12.96472 57.73628 192
-1.58408 53.54467 176
16.96633 51.11455 121
24.72952 60.74203 119
20.14133 51.96475 120
3.22050 51.19747 3
20.61447 52.05340 139
13.40467 52.51872 38
14.41615 50.06333 204
10.81813 54.93065 5
17.75368 54.53867 22
19.32545 52.85003 125
17.93355 50.65600 157
14.46797 48.35672 324
8.56578 50.22582 251
14.56130 53.42650 22
21.03850 52.13095 107
-9.43508 38.76105 273
17.00930 52.47955 134
27.76922 35.88332 16
-73.97573 40.77592 48
18.79387 50.30842 244
18.95272 50.28995 282
16.51562 49.30310 322
22.56698 51.24452 181
-3.33927 40.48390 591
19.83265 51.79318 192
20.13922 51.57803 179
18.56388 54.48110 6
18.07292 50.53652 202
4.88095 51.14222 36
21.02252 52.23627 105
18.61667 53.03333 65
15.50105 51.93233 156
8.30067 53.55890 4
16.43303 54.48717 0
13.40467 52.51872 38
7.93333 48.51667 144
19.64302 50.38878 362
12.85275 51.24817 214
9.40620 51.28477 321
11.44893 51.54195 261
8.86675 49.07623 296
7.34287 52.25435 66
8.42658 49.01892 116
6.86667 49.46735 344
19.04722 49.78053 424
19.94463 50.06408 214
16.70242 52.02353 75
19.43882 50.71295 294
20.75143 52.51643 95
6.45488 50.26763 496
8.52248 49.87577 100
18.73347 50.29318 324
35.43880 30.32897 926
20.73083 52.12067 104
20.95730 52.29458 99
18.49132 54.41447 145
19.07700 50.30265 272
16.11097 53.37943 154
21.07593 49.47537 567
18.52455 54.54507 9
150.93120 -33.67592 41
21.96527 52.88048 131
20.38820 52.03905 120
9.69342 50.54148 279
6.07690 45.08677 1771
20.47653 53.77727 118
18.50908 54.56015 38
17.93357 50.67460 167
14.53333 48.93333 529
21.98447 50.03337 210
7.16478 47.73385 292
19.58785 52.82237 103
20.86978 52.36323 74
25.03600 35.39133 172
21.10215 52.05253 102
19.61540 50.41907 473
24.01885 35.51815 11
10.12542 53.85148 29
14.26955 57.85680 147
10.15372 53.59437 26
10.04105 54.20137 14
7.51382 50.24672 419
20.69485 49.77323 254
18.52988 54.59058 24
18.90998 49.73113 454
16.03898 48.85383 224
20.07883 49.68083 431
23.16500 53.13333 163
21.98630 50.03128 207
18.80942 49.65647 692
7.21218 51.28825 245
19.01675 49.78072 516
18.85855 49.66080 436
22.93948 53.91392 143
21.03195 52.24792 80
19.34852 49.85567 339
20.15348 49.31798 815
21.62082 52.60143 95
19.04522 49.81512 320
20.04237 50.06163 194
21.14137 52.53400 89
7.62913 50.77783 139
9.97958 53.39065 28
14.76352 48.03383 373
-104.86073 31.89148 2120
21.01988 52.05025 102
10.04360 63.73763 1
9.11975 51.79510 319
6.94187 50.79335 64
-71.85172 42.97495 297
22.00248 50.03378 209
17.07522 52.47085 98
8.61493 48.92633 261
14.71392 53.31790 131
-81.29383 31.95153 7
5.95827 52.00663 60
16.61877 50.67377 425
16.52920 52.14942 70
24.58111 59.38528 49
14.27803 50.11093 355
7.20637 50.64477 55
7.13590 50.98097 98
16.53383 49.30558 298
13.54917 52.76157 67
18.60417 53.01017 55
8.54785 50.04873 105
16.85097 50.40738 851
19.11268 51.74175 149
19.35332 51.36042 209
22.59973 53.44315 126
21.38358 53.68117 123
20.25130 51.96348 119
7.71863 47.53120 266
13.04195 47.80410 423
15.09837 54.09382 7
8.11673 49.91570 111
9.41022 48.16784 671
14.62422 50.11557 265
8.02283 49.99433 79
19.45870 54.39097 6
18.80457 50.42802 292
7.02352 50.69903 118
17.90812 54.52390 114
25.03600 35.39133 172
17.22500 48.84833 178
18.75800 52.91855 44
18.55428 54.40828 34
18.55428 54.40828 34
18.55428 54.40828 34
21.21482 52.10030 87
20.84843 51.08808 247
14.37540 50.09108 326
7.09897 50.71537 126
18.51915 54.48345 42
19.87930 51.36375 174
7.40017 51.98982 84
18.66102 50.29778 220
9.32645 48.64295 312
16.91992 48.71643 157
20.45998 50.79775 343
22.69928 51.18657 218
8.59545 51.89555 124
18.46165 54.46797 153
8.05977 50.82330 305
5.92573 51.00558 52
21.01267 52.23565 115
20.39467 52.03690 121
5.62490 48.85800 376
4.94553 44.49280 462
14.49540 50.08747 257
13.33128 52.46640 50
13.98917 49.68472 535
11.54538 48.12923 529
14.63463 50.58953 274
8.80630 51.79177 147
6.07010 49.53772 314
21.04562 52.22865 104
16.61850 49.21450 249
23.23600 53.32962 185
14.30858 52.76930 27
12.82452 47.25773 788
20.23483 52.21425 88
-9.12100 38.65208 4
21.03062 52.09710 108
20.66025 52.43975 102
7.27193 49.30668 239
-79.39975 43.65422 101
21.15400 50.56295 186
14.03925 50.13258 401
16.56620 51.91673 115
9.33733 49.28633 282
20.97455 52.23663 111
9.30192 49.13645 227
17.57918 54.26293 127
19.98152 49.23170 1965
5.03352 51.68892 2
10.94212 49.48792 303
21.07437 52.51130 96
21.07477 52.51265 100
16.61870 43.27840 745
7.09897 50.71537 126
19.95927 50.06620 207
8.00540 50.97295 404
21.01212 52.25203 87
21.27830 52.15173 102
20.93652 52.22488 112
-121.79150 37.29573 69
22.22468 49.15300 920
20.31523 49.45967 620
18.64327 53.06078 83
19.45872 54.39105 6
14.44788 53.54198 20
16.99310 51.15267 119
14.62057 53.38707 1
14.55985 53.44687 10
-71.23012 41.74190 25
19.46488 51.75308 197
17.98472 50.63523 159
18.75000 52.91667 140
18.69988 53.00078 37
20.77150 52.10538 111
20.14065 49.78685 501
21.08062 52.25468 81
20.86978 52.36323 74
17.39897 53.98267 164
4.65205 52.60092 3
7.95383 50.66198 539
13.35268 49.69525 373
21.19020 52.23737 108
20.46017 53.78717 107
9.77123 52.66073 34
20.81905 52.07077 122
31.13773 -23.94695 436
17.94868 53.11068 67
18.55325 54.55785 18
19.30192 49.55027 1190
19.94250 50.05157 38
19.35943 50.63552 345
20.44463 53.77173 110
20.31557 49.42088 580
8.95238 48.67813 448
21.17902 51.93020 112
11.59515 52.10507 66
16.13065 51.00607 309
12.46392 54.95255 -2
13.04377 52.39787 33
16.27172 50.56362 646
7.88843 51.76283 83
8.23182 50.10112 258
15.73007 50.74122 1332
26.29625 59.52958 44
26.57322 58.24495 77
25.60912 58.94487 77
19.90980 50.03470 206
15.45383 48.06342 442
21.98447 50.03337 210
19.64302 50.38878 362
9.28255 49.17808 336
9.02647 51.75128 275
9.34943 49.14803 250
